DN sort_id size average sd prov sd_prov sel_id xcoord ycoord
636517 463 240 22 0 8 0 636517 21.04861549 4.2753197
639319 464 87 22 0 7 0 639319 19.21047258 4.27276036
644435 465 60 22 0 12 0 644435 22.8594459 4.27162041
646137 466 100 12 0 8 0 646137 20.26884207 4.27082409
637671 467 103 12 0 8 0 637671 19.44018257 4.27287733
644715 468 58 22 0 7 0 644715 18.67484941 4.27129741
640192 469 110 22 0 7 0 640192 18.68098355 4.27257747
638931 470 138 22 0 8 0 638931 19.43843712 4.27300258
645943 471 59 22 0 12 0 645943 25.19640997 4.27006849
643043 472 202 22 0 12 0 643043 22.61848917 4.27080445
650460 473 62 22 0 12 0 650460 22.5877279 4.2682958
647580 474 99 22 0 8 0 647580 21.04559316 4.26906226
647164 475 59 22 0 12 0 647164 22.59229642 4.26903449
644735 476 149 12 0 7 0 644735 18.75871972 4.27033557
650673 477 84 22 0 12 0 650673 26.56118324 4.26751283
644767 478 115 22 0 8 0 644767 19.89682652 4.26903134
650301 479 100 22 0 7 0 650301 18.71033404 4.26693966
656831 480 59 22 0 12 0 656831 25.08104524 4.26477951
652693 481 100 22 0 12 0 652693 22.65254102 4.26530653
658657 482 71 22 0 12 0 658657 26.9670649 4.26370929
647468 483 191 22 0 7 0 647468 18.70470075 4.26690171
652093 484 66 12 0 7 0 652093 18.70895089 4.26563757
650406 485 204 22 0 8 0 650406 20.94857817 4.26594745
654746 486 57 12 0 8 0 654746 19.84342977 4.26390299
657293 487 56 22 0 12 0 657293 25.15320719 4.26298332
661183 488 62 22 0 12 0 661183 22.88524019 4.26161263
660595 489 68 22 0 8 0 660595 19.92700349 4.26185337
659379 490 90 22 0 12 0 659379 22.63677297 4.26242148
657144 491 97 22 0 12 0 657144 22.5979071 4.26307251
655228 492 90 22 0 8 0 655228 19.99975398 4.26391514
662267 493 71 22 0 12 0 662267 27.04925951 4.26028752
662540 494 73 22 0 12 0 662540 22.67586142 4.26083245
661427 495 77 22 0 7 0 661427 18.68557427 4.26096797
661152 496 121 22 0 12 0 661152 22.6860093 4.26113561
662856 497 73 22 0 8 0 662856 19.84675707 4.25985254
666520 498 78 22 0 8 0 666520 20.94337593 4.2581013
664645 499 80 22 0 8 0 664645 19.84999953 4.25873081
668901 500 103 12 0 8 0 668901 20.640524 4.25689587
670982 501 59 22 0 12 0 670982 22.71233249 4.25565648
674530 502 74 22 0 12 0 674530 27.0306729 4.25439099
665972 503 102 22 0 7 0 665972 18.70335675 4.25739143
669332 504 184 22 0 8 0 669332 19.82974689 4.25617929
671807 505 67 22 0 8 0 671807 19.8874732 4.25553042
673244 506 72 22 0 8 0 673244 19.85655418 4.25441703
675192 507 64 22 0 8 0 675192 19.82385591 4.25410725
674168 508 60 22 0 7 0 674168 18.71181961 4.25361996
675141 509 68 22 0 7 0 675141 18.73694831 4.25340189
667995 510 238 22 0 12 0 667995 22.55226239 4.25555743
678077 511 91 22 0 7 0 678077 18.68591809 4.25243752
676857 512 90 22 0 12 0 676857 22.56995399 4.25203781
669341 513 200 22 0 8 0 669341 19.86802001 4.25330233
683042 514 80 22 0 7 0 683042 18.69005351 4.24928631
679173 515 74 12 0 8 0 679173 19.96452301 4.25086354
681584 516 63 12 0 7 0 681584 18.85196866 4.24994214
677853 517 163 22 0 12 0 677853 22.88929495 4.25042372
681579 518 126 12 0 7 0 681579 18.72206573 4.24864815
688214 519 61 22 0 12 0 688214 22.56258893 4.24625143
678298 520 231 22 0 12 0 678298 22.80376583 4.24940967
687495 521 64 22 0 7 0 687495 18.68615458 4.24671345
690773 522 64 22 0 12 0 690773 22.89666771 4.24488292
683527 523 287 22 0 7 0 683527 18.67855833 4.24792726
692034 524 55 22 0 7 0 692034 18.67685347 4.24428292
687015 525 140 22 0 7 0 687015 18.70369122 4.24637916
682586 526 367 22 0 8 0 682586 19.83648592 4.24656931
692918 527 60 22 0 13 0 692918 27.78928878 4.24441053
691060 528 68 12 0 7 0 691060 18.72127992 4.24364835
694023 529 57 12 0 8 0 694023 19.83357935 4.24304663
694338 530 63 22 0 12 0 694338 25.29481123 4.24231957
695049 531 57 12 0 8 0 695049 19.82853101 4.24186268
699612 532 57 12 0 8 0 699612 19.82377629 4.24020516
701374 533 92 22 0 12 0 701374 22.69868374 4.23946066
696596 534 115 22 0 8 0 696596 20.9572138 4.24018304
698941 535 98 22 0 13 0 698941 27.90773456 4.2396315
701522 536 103 22 0 12 0 701522 25.01818199 4.2392712
693513 537 127 22 0 7 0 693513 18.69967418 4.24101823
702264 538 60 12 0 8 0 702264 19.39923352 4.23747309
706398 539 75 22 0 7 0 706398 18.74126099 4.23663268
702300 540 120 22 0 8 0 702300 19.85621601 4.23782851
707313 541 99 22 0 13 0 707313 27.90966411 4.23548618
708093 542 66 22 0 12 0 708093 22.58302969 4.23554752
710983 543 73 22 0 7 0 710983 18.71200623 4.23428226
705421 544 77 12 0 8 0 705421 19.39376527 4.23566029
712594 545 71 22 0 8 0 712594 19.85262845 4.23362056
712414 546 62 22 0 12 0 712414 25.25200698 4.23331689
714173 547 65 22 0 8 0 714173 19.82381724 4.23275746
711547 548 80 22 0 8 0 711547 19.84698296 4.23318105
699083 549 441 22 0 8 0 699083 19.82978306 4.23643844
715412 550 62 22 0 12 0 715412 22.67259769 4.23226326
701402 551 273 22 0 12 0 701402 22.90342692 4.23554406
714903 552 126 22 0 12 0 714903 22.69491018 4.23193334
705888 553 140 22 0 7 0 705888 18.62221583 4.23553724
714367 554 79 22 0 12 0 714367 22.72373625 4.23228034
717413 555 103 22 0 8 0 717413 20.94428695 4.23113371
709487 556 255 22 0 8 0 709487 19.70131862 4.233451
716813 557 109 22 0 8 0 716813 19.58285693 4.23045789
713181 558 282 22 0 8 0 713181 20.95193594 4.23144578
720961 559 60 22 0 12 0 720961 25.27977562 4.23008575
721591 560 59 22 0 12 0 721591 26.94415711 4.22941746
721895 561 56 22 0 12 0 721895 22.64779453 4.2289806
721786 562 121 22 0 8 0 721786 20.95494214 4.22841495
717886 563 152 22 0 8 0 717886 19.80260796 4.22933832
706463 564 295 22 0 8 0 706463 19.84253188 4.23201162
715201 565 188 22 0 7 0 715201 18.70562269 4.23005637
724375 566 61 22 0 13 0 724375 27.9169986 4.22738665
725548 567 69 22 0 8 0 725548 19.69886791 4.22668843
721905 568 121 22 0 12 0 721905 22.66981964 4.22835025
723917 569 80 12 0 7 0 723917 18.77744298 4.22731325
719532 570 231 22 0 8 0 719532 19.85601586 4.22807978
728068 571 70 22 0 7 0 728068 18.70847494 4.22585027
734094 572 60 22 0 12 0 734094 22.55749629 4.22269841
733103 573 59 22 0 12 0 733103 22.9034129 4.22340102
732339 574 70 22 0 7 0 732339 18.72786814 4.22320873
729371 575 57 22 0 12 0 729371 22.70902483 4.22410352
732062 576 96 22 0 12 0 732062 22.84506713 4.22384734
733782 577 87 22 0 12 0 733782 25.07484794 4.22183491
732556 578 118 22 0 12 0 732556 22.76495692 4.22295722
736242 579 108 22 0 12 0 736242 22.67883202 4.22127573
734123 580 72 22 0 12 0 734123 22.68720513 4.22187059
723606 581 307 22 0 12 0 723606 22.90948282 4.22561941
737858 582 61 22 0 12 0 737858 22.84788822 4.22076208
735196 583 111 22 0 12 0 735196 22.63130803 4.22170401
733513 584 139 22 0 8 0 733513 20.97294392 4.22131421
740228 585 56 22 0 12 0 740228 27.01120418 4.21930618
742779 586 82 22 0 12 0 742779 22.91332886 4.21849306
743765 587 66 22 0 8 0 743765 20.97249823 4.2178665
738157 588 115 22 0 7 0 738157 18.74796487 4.21982962
740889 589 154 22 0 8 0 740889 19.99393673 4.21820538
744734 590 63 22 0 7 0 744734 18.70396481 4.21700098
746420 591 111 22 0 7 0 746420 18.75544423 4.21652653
739979 592 164 22 0 12 0 739979 22.76656088 4.2175565
738612 593 97 22 0 12 0 738612 26.95712896 4.21795927
750303 594 57 22 0 7 0 750303 18.70749206 4.21482613
750972 595 56 22 0 8 0 750972 21.14002449 4.21429302
751644 596 64 22 0 12 0 751644 23.03260746 4.21394113
753992 597 83 22 0 13 0 753992 27.80027612 4.21210238
751380 598 66 22 0 7 0 751380 18.6880265 4.21370697
753006 599 60 12 0 7 0 753006 19.34281171 4.21318305
758197 600 77 22 0 12 0 758197 22.93747576 4.21146742
756177 601 65 22 0 12 0 756177 27.15745744 4.21170635
754129 602 145 22 0 8 0 754129 20.95235238 4.2115282
757357 603 58 22 0 7 0 757357 18.67782805 4.21104975
749313 604 210 22 0 8 0 749313 20.97381451 4.21338422
757370 605 62 22 0 7 0 757370 18.71439941 4.21094241
755206 606 102 12 0 8 0 755206 20.77614651 4.21106774
761779 607 59 22 0 12 0 761779 27.12703869 4.20990863
754809 608 112 22 0 12 0 754809 22.84149284 4.21175752
731920 609 858 22 0 8 0 731920 20.95224775 4.21722688
761320 610 63 22 0 7 0 761320 18.68578461 4.20890708
758735 611 82 22 0 12 0 758735 23.08256433 4.20921308
761816 612 101 22 0 13 0 761816 27.91478503 4.20788855
767352 613 65 22 0 12 0 767352 23.08555605 4.20607499
757911 614 101 22 0 7 0 757911 18.67257667 4.20882664
763176 615 87 22 0 12 0 763176 22.72139304 4.20673072
768288 616 63 22 0 7 0 768288 18.75067287 4.2058392
769245 617 66 22 0 12 0 769245 25.05550186 4.20550655
770833 618 119 22 0 12 0 770833 22.85572519 4.20470677
772416 619 59 22 0 8 0 772416 20.98012745 4.20402944
769642 620 66 22 0 12 0 769642 22.77594222 4.20531432
772548 621 58 22 0 12 0 772548 22.83715977 4.20397548
774357 622 61 12 0 12 0 774357 22.84964946 4.20322045
774118 623 65 22 0 8 0 774118 19.56449279 4.20328839
777626 624 57 22 0 8 0 777626 21.08377715 4.20214372
775327 625 78 22 0 8 0 775327 20.94771573 4.20220656
778115 626 63 22 0 7 0 778115 18.69189894 4.20143448
770005 627 137 22 0 7 0 770005 18.70097974 4.20267436
778390 628 69 22 0 12 0 778390 22.85254523 4.20141194
777211 629 72 22 0 12 0 777211 22.9541526 4.20194758
776309 630 97 22 0 13 0 776309 28.47567665 4.20190761
777319 631 108 22 0 12 0 777319 25.04704945 4.20138021
780049 632 59 12 0 8 0 780049 21.20091491 4.2004699
782790 633 62 12 0 7 0 782790 18.68253788 4.1995353
780635 634 73 22 0 8 0 780635 21.10279201 4.19957472
780321 635 93 22 0 12 0 780321 25.15677937 4.20023047
781540 636 95 22 0 12 0 781540 26.82089931 4.19804917
786278 637 75 22 0 8 0 786278 19.59109108 4.19766064
785063 638 60 22 0 7 0 785063 18.68788949 4.19794048
784392 639 94 22 0 12 0 784392 26.95635748 4.1981906
789752 640 88 22 0 12 0 789752 23.58640633 4.19596256
791279 641 123 22 0 8 0 791279 19.89137269 4.1949831
791235 642 58 22 0 7 0 791235 18.69401045 4.19470446
786247 643 189 22 0 7 0 786247 18.69914018 4.19569863
794081 644 75 22 0 12 0 794081 25.05389221 4.19378431
791815 645 70 22 0 7 0 791815 18.66994689 4.19324547
790037 646 105 12 0 7 0 790037 18.69261279 4.19383676
799180 647 75 22 0 12 0 799180 26.88367393 4.19197752
792650 648 96 12 0 12 0 792650 22.72693213 4.19347917
791901 649 85 22 0 8 0 791901 20.97781921 4.19345234
800118 650 66 22 0 12 0 800118 22.73334089 4.1911466
797046 651 76 22 0 12 0 797046 22.63616963 4.19225542
801335 652 62 22 0 12 0 801335 22.67629847 4.19079275
802211 653 59 22 0 12 0 802211 26.89490921 4.19117758
801975 654 76 22 0 12 0 801975 22.7904577 4.19039425
800705 655 104 22 0 12 0 800705 22.59530839 4.19050573
800741 656 77 22 0 12 0 800741 22.84236949 4.1903806
799892 657 56 22 0 8 0 799892 19.66779967 4.19076491
792417 658 170 22 0 7 0 792417 18.69012655 4.19246627
802343 659 114 22 0 7 0 802343 18.6975114 4.19021667
798349 660 142 22 0 12 0 798349 22.79677461 4.19076104
801361 661 55 22 0 12 0 801361 22.80216396 4.19045211
808541 662 59 22 0 8 0 808541 19.80751572 4.18794746
803856 663 57 22 0 12 0 803856 22.76684867 4.18970757
797684 664 135 22 0 12 0 797684 22.69430203 4.19133246
806175 665 67 22 0 8 0 806175 19.92456367 4.18908909
803656 666 63 22 0 8 0 803656 19.93468233 4.18918866
804545 667 112 22 0 12 0 804545 22.77489015 4.18903441
805751 668 81 22 0 12 0 805751 22.71914711 4.18843312
806458 669 68 22 0 12 0 806458 23.57575708 4.18838622
802833 670 62 22 0 12 0 802833 26.96374431 4.18880738
809795 671 56 22 0 7 0 809795 18.67314084 4.18703397
809822 672 185 22 0 8 0 809822 19.66014165 4.18711044
807446 673 58 22 0 8 0 807446 21.03652969 4.1880956
809829 674 61 22 0 8 0 809829 19.73427561 4.1863249
808616 675 118 22 0 8 0 808616 21.04338017 4.18651312
803702 676 132 22 0 8 0 803702 21.02312821 4.18808115
812653 677 65 22 0 12 0 812653 22.79616866 4.18596244
810688 678 62 22 0 12 0 810688 22.65911379 4.18596432
810067 679 63 22 0 12 0 810067 22.89446816 4.1864807
809437 680 152 22 0 12 0 809437 22.79216435 4.18637358
815573 681 62 22 0 7 0 815573 18.67536706 4.18477571
808480 682 149 22 0 7 0 808480 18.66370653 4.18595871
823421 683 55 22 0 12 0 823421 27.19101864 4.18226559
822614 684 122 22 0 12 0 822614 23.56671443 4.18140404
820509 685 80 22 0 8 0 820509 19.92939205 4.1822975
809151 686 171 22 0 7 0 809151 18.73815306 4.18393623
812790 687 76 22 0 12 0 812790 25.06297008 4.18346819
822309 688 61 12 0 8 0 822309 19.73578462 4.18117393
825044 689 93 22 0 12 0 825044 22.53172421 4.18043492
822522 690 68 22 0 12 0 822522 22.63429614 4.18094701
822616 691 95 22 0 12 0 822616 23.57229922 4.18049743
828198 692 56 22 0 12 0 828198 22.70825611 4.17924429
822537 693 163 22 0 12 0 822537 22.71797457 4.18025109
828064 694 85 22 0 8 0 828064 21.06069692 4.17869461
819937 695 188 22 0 8 0 819937 21.04786442 4.18021667
831670 696 62 22 0 8 0 831670 20.9902881 4.17779212
807441 697 950 22 0 8 0 807441 21.01666513 4.18194857
827540 698 130 22 0 12 0 827540 22.63890411 4.17912675
823149 699 170 22 0 12 0 823149 22.61255889 4.17942027
829776 700 85 22 0 7 0 829776 18.73778036 4.1762969
837031 701 56 22 0 8 0 837031 19.80552655 4.17578329
826303 702 157 22 0 12 0 826303 22.70236123 4.17814473
829484 703 122 22 0 12 0 829484 23.10406061 4.17703413
836008 704 56 22 0 8 0 836008 21.83487234 4.17563867
828574 705 188 22 0 7 0 828574 18.77217995 4.17696304
837812 706 71 22 0 12 0 837812 22.79458658 4.17430996
836074 707 98 22 0 12 0 836074 22.58662504 4.17486535
841952 708 77 22 0 12 0 841952 23.08769172 4.17298529
831826 709 159 22 0 12 0 831826 22.76067544 4.1763315
838987 710 66 22 0 12 0 838987 22.75272744 4.17429584
835522 711 77 22 0 12 0 835522 23.11047881 4.17511325
837096 712 118 22 0 8 0 837096 21.03605979 4.17453514
844194 713 71 22 0 8 0 844194 22.02745712 4.17204779
845546 714 70 22 0 12 0 845546 25.06276884 4.17112201
832440 715 398 22 0 12 0 832440 22.89967354 4.17312621
850195 716 73 12 0 8 0 850195 20.95299419 4.16931933
844611 717 126 22 0 8 0 844611 19.72329844 4.17100846
849144 718 71 22 0 12 0 849144 23.07461248 4.16926095
849711 719 74 22 0 12 0 849711 22.74945755 4.16829129
854255 720 69 22 0 7 0 854255 18.76584033 4.167114
853692 721 79 22 0 8 0 853692 19.69680783 4.16649375
847648 722 446 22 0 8 0 847648 19.68044044 4.16821502
858487 723 85 22 0 12 0 858487 22.7538991 4.16543264
855078 724 84 22 0 12 0 855078 22.74293367 4.16651055
853171 725 163 22 0 8 0 853171 21.04274124 4.16659018
860076 726 56 22 0 8 0 860076 20.83131033 4.16498089
854831 727 67 22 0 7 0 854831 18.64874997 4.16609993
862519 728 63 22 0 8 0 862519 22.01905074 4.16353157
862264 729 67 22 0 7 0 862264 18.63138119 4.16330384
858521 730 87 22 0 12 0 858521 23.02757867 4.16392518
861717 731 61 22 0 7 0 861717 18.66683386 4.16310127
863536 732 113 22 0 8 0 863536 19.68431805 4.16192855
861729 733 146 22 0 7 0 861729 18.71839232 4.16217888
866742 734 70 22 0 8 0 866742 21.97406172 4.16128079
850755 735 324 22 0 8 0 850755 20.06121316 4.16485425
868528 736 59 22 0 8 0 868528 21.04247428 4.16109994
867734 737 60 22 0 13 0 867734 27.97808432 4.16095879
867891 738 78 22 0 8 0 867891 20.05437931 4.16123116
866629 739 55 22 0 8 0 866629 20.10466057 4.16126922
868675 740 69 22 0 12 0 868675 22.76544481 4.1609719
867089 741 63 22 0 12 0 867089 27.15471441 4.16087503
870482 742 88 22 0 12 0 870482 23.57969465 4.15987965
874401 743 91 22 0 8 0 874401 20.04580997 4.15841855
875460 744 59 22 0 13 0 875460 27.96246422 4.15863389
872265 745 68 22 0 12 0 872265 22.7780944 4.15904223
871496 746 67 22 0 8 0 871496 21.03211251 4.15856581
872095 747 80 22 0 8 0 872095 20.88014863 4.1582999
868664 748 67 22 0 12 0 868664 22.74113849 4.15969391
876624 749 62 22 0 12 0 876624 25.94232885 4.15796465
873399 750 60 22 0 12 0 873399 22.49630556 4.15814692
873432 751 72 22 0 12 0 873432 22.75903523 4.15764005
878752 752 56 22 0 12 0 878752 22.7431072 4.15619822
880482 753 114 22 0 12 0 880482 23.56979258 4.15570942
872832 754 180 22 0 12 0 872832 22.73562924 4.15815293
875831 755 66 22 0 12 0 875831 23.14683063 4.15683567
878406 756 68 22 0 12 0 878406 27.14421961 4.1558228
867499 757 143 22 0 12 0 867499 23.17681969 4.15768073
877011 758 160 22 0 12 0 877011 22.76872661 4.15581477
879305 759 85 22 0 12 0 879305 22.75508366 4.15517812
882842 760 59 22 0 12 0 882842 25.11260068 4.15484559
876434 761 68 12 0 12 0 876434 22.78864981 4.15546156
884375 762 76 22 0 12 0 884375 22.7034449 4.15334864
881523 763 78 22 0 12 0 881523 22.73828537 4.15481145
881294 764 55 22 0 8 0 881294 19.79824021 4.15459927
881519 765 63 22 0 12 0 881519 22.71847202 4.15448646
884369 766 64 22 0 12 0 884369 22.66559546 4.15221361
886137 767 57 22 0 12 0 886137 22.69499746 4.15257433
883590 768 156 22 0 7 0 883590 18.73427406 4.15372823
887726 769 56 22 0 8 0 887726 20.1030816 4.15156105
887921 770 146 22 0 12 0 887921 22.7855677 4.15134618
894945 771 62 22 0 12 0 894945 26.57801412 4.14913937
886762 772 187 22 0 12 0 886762 22.76509942 4.15074304
888948 773 58 22 0 8 0 888948 21.02566697 4.15088588
891441 774 73 22 0 12 0 891441 22.77150497 4.1505641
888500 775 73 22 0 12 0 888500 22.48594987 4.15067873
887351 776 117 22 0 12 0 887351 22.86254974 4.15060316
896200 777 57 22 0 8 0 896200 19.91471268 4.14758757
882699 778 337 22 0 12 0 882699 22.7494105 4.15172923
896393 779 56 22 0 12 0 896393 22.72717596 4.14798436
894521 780 66 22 0 7 0 894521 18.64917979 4.14774772
896400 781 74 22 0 12 0 896400 22.74449286 4.14764459
896410 782 62 22 0 12 0 896410 22.77013285 4.14650094
894214 783 135 22 0 12 0 894214 22.7366785 4.14824615
891873 784 390 22 0 8 0 891873 21.03957745 4.14841112
886146 785 233 22 0 12 0 886146 22.72073691 4.1491011
900874 786 65 22 0 12 0 900874 22.59167926 4.14563351
892983 787 106 22 0 8 0 892983 21.04558812 4.14750996
900295 788 63 22 0 12 0 900295 22.77773869 4.1462726
903186 789 57 22 0 12 0 903186 23.12278494 4.14418727
902021 790 114 22 0 12 0 902021 22.76605779 4.14508708
900062 791 87 22 0 7 0 900062 18.73387148 4.14541417
903152 792 57 22 0 12 0 903152 22.79331692 4.14452352
905586 793 75 22 0 13 0 905586 27.96954614 4.14357921
904243 794 68 22 0 12 0 904243 22.72734978 4.14399708
906509 795 66 22 0 12 0 906509 23.61782153 4.14325691
900739 796 117 22 0 8 0 900739 20.94406578 4.14459298
903124 797 89 22 0 12 0 903124 22.71406923 4.14392032
902594 798 130 22 0 12 0 902594 22.74168661 4.1436505
901894 799 121 22 0 8 0 901894 21.03391165 4.14452853
906246 800 109 22 0 8 0 906246 20.25198444 4.14254683
907527 801 82 22 0 12 0 907527 22.80241343 4.14253149
907517 802 60 22 0 12 0 907517 22.76903873 4.14222501
899731 803 169 22 0 12 0 899731 22.73081971 4.14356184
891411 804 278 22 0 12 0 891411 22.69285632 4.14553215
913497 805 59 22 0 8 0 913497 21.03557023 4.14020023
911586 806 61 22 0 12 0 911586 25.9210055 4.14039982
907404 807 75 22 0 8 0 907404 21.04047075 4.14130811
904095 808 222 12 0 8 0 904095 20.54630907 4.14143355
912992 809 79 22 0 8 0 912992 21.63235118 4.13961258
911959 810 68 22 0 12 0 911959 22.73337578 4.13966615
913092 811 66 12 0 12 0 913092 22.81299344 4.13944913
916811 812 56 22 0 12 0 916811 22.78005996 4.138281
915593 813 63 22 0 8 0 915593 19.80479011 4.13847864
911415 814 195 12 0 12 0 911415 22.80845713 4.13848912
921227 815 72 22 0 12 0 921227 26.41501432 4.1358237
916652 816 88 22 0 8 0 916652 20.10180903 4.13770782
921436 817 65 22 0 8 0 921436 20.75298983 4.13601536
914005 818 134 12 0 8 0 914005 20.10304995 4.13852382
919997 819 149 22 0 12 0 919997 22.79160737 4.13546194
921337 820 98 22 0 7 0 921337 18.7285507 4.13551206
912531 821 212 22 0 12 0 912531 22.76521476 4.13705618
918641 822 103 22 0 12 0 918641 26.54924623 4.135853
919851 823 107 22 0 8 0 919851 19.8665809 4.13531721
923533 824 67 22 0 8 0 923533 21.74015926 4.13394089
921524 825 110 22 0 12 0 921524 22.49665648 4.13394401
926966 826 119 22 0 8 0 926966 20.94180568 4.13217249
927574 827 87 22 0 12 0 927574 22.78493117 4.13233298
928807 828 61 22 0 12 0 928807 26.79833033 4.13167768
925059 829 160 22 0 12 0 925059 22.76717783 4.13221195
928396 830 147 22 0 7 0 928396 18.75527286 4.13108377
923494 831 95 12 0 8 0 923494 20.9401183 4.13318702
930107 832 83 22 0 12 0 930107 22.57790691 4.12941314
935735 833 75 22 0 12 0 935735 22.77185419 4.12816747
936906 834 61 22 0 12 0 936906 26.41838414 4.1272967
935600 835 63 22 0 8 0 935600 19.89259751 4.12804098
934319 836 133 22 0 12 0 934319 23.19986174 4.12830213
925061 837 330 22 0 12 0 925061 22.77709396 4.13004952
940697 838 55 22 0 12 0 940697 22.79544983 4.1253673
935771 839 76 22 0 12 0 935771 23.09032474 4.12733146
937243 840 74 22 0 12 0 937243 23.63542385 4.12690668
938058 841 71 12 0 8 0 938058 20.93706584 4.12689569
936606 842 82 22 0 8 0 936606 20.92934416 4.12642072
